,id,name,symbol,is_active
7290,20409,Okuru,XOT,1
7291,20411,Acala Dollar(Acala),AUSD,1
7292,20413,Super Rare Ball Shares,SRBS,1
7293,20414,LuckyMeta Token,LMT,1
7294,20415,Rare Ball Shares,RBS,1
7295,20416,Calaswap,CLS,1
7296,20422,Star Chain,STAR1,1
7297,20425,Verasaw Plant Token,VRS,1
7298,20426,Rising Sun,SUN,1
7299,20427,QToken,QTO,1
7300,20429,Definder Network,DNT,1
7301,20430,WingStep,WST,1
7302,20431,AnteDAO,ANTE,1
7303,20433,StarkMeta,SMETA,1
7304,20434,Sealem Token,ST,1
7305,20435,Velodrome Finance,VELO,1
7306,20436,Apex Nodes,APEX,1
7307,20437,Goons of Balatroon,GOB,1
7308,20438,Swapsicle,POPS,1
7309,20443,FunFi,FNF,1
7310,20444,Superpower Squad,SQUAD,1
7311,20445,Vegasino,VEGAS,1
7312,20446,Menzy,MNZ,1
7313,20454,OtherDAO,OTHR,1
7314,20456,WeBuy,WE,1
7315,20461,CV SHOTS,CVSHOT,1
7316,20462,ToxicDeer Finance,DEER,1
7317,20463,Goat Gang,GGT,1
7318,20464,Walrus,WLRS,1
7319,20465,Frozen Walrus Share,WSHARE,1
7320,20467,FlatQube,QUBE,1
7321,20468,VRYNT,VRYNT,1
7322,20475,ZEDXION,USDZ,1
7323,20476,JIMNGAME,JIMN,1
7324,20477,VRES,VRS,1
7325,20483,Athos Finance,ATH,1
7326,20484,GG TOKEN,GGTKN,1
7327,20485,VizslaSwap,VIZSLASWAP,1
7328,20486,MetaOneVerse,M1VERSE,1
7329,20488,Chain of Legends,CLEG,1
7330,20490,ROGin AI,ROG,1
7331,20492,LOFI,LOFI,1
7332,20493,HyperOne,HOT,1
7333,20494,Animal Farm Pigs,AFP,1
7334,20496,oneICHI,ONEICHI,1
7335,20497,WAGMI Game,WAGMIGAMES,1
7336,20500,REVOLAND TOKEN,REVO,1
7337,20502,Traxx,TRAXX,1
7338,20503,Infinite Arcade,TIC,1
7339,20504,Fasst,FAS,1
7340,20505,Natiol Infinity,NAI,1
7341,20506,Zambesigold,ZGD,1
7342,20507,CloudChat,CC,1
7343,20508,Shinjiru Inu,SHINJI,1
7344,20510,Defilancer token,DEFILANCER,1
7345,20512,Secret,SIE,1
7346,20513,Saitama,SAITAMA,1
7347,20518,Arcade Kingdoms,ACK,1
7348,20519,Cube Network,CUBE,1
7349,20520,HOME Coin,HOME,1
7350,20522,MemeBank,MBK,1
7351,20527,Mangamon,MAN,1
7352,20528,Bee Token,BGC,1
7353,20529,Kalycoin,KLC,1
7354,20530,Bmail,BML,1
7355,20533,I will poop it NFT,SHIT,1
7356,20535,MOVEZ,MOVEZ,1
7357,20536,Sourceless,STR,1
7358,20538,Dystopia,DYST,1
7359,20539,One Pearl,(Δ),1
7360,20540,HITOP,HITOP,1
7361,20543,Safcoin,SAF,1
7362,20545,Shiny Ore,SO,1
7363,20546,REV3AL,REV3L,1
7364,20547,Hop Protocol,HOP,1
7365,20548,M7V2,M7V2,1
7366,20549,VersaGames,VERSA,1
7367,20550,Luna Inu,LINU,1
7368,20552,Z7DAO,Z7,1
7369,20556,VisaMetaFi,VISA,1
7370,20561,MESSIER,M87,1
7371,20563,ToxicDeer Share,XDSHARE,1
7372,20564,OLOID,OLOID,1
7373,20568,CoinGhost,GST,1
7374,20569,Duzce Token,DUZCE,1
7375,20570,Icel Idman Yurdu Token,MIY,1
7376,20572,Darüşşafaka Spor Kulübü Token,DSK,1
7377,20573,Yeni Malatyaspor Token,YMS,1
7378,20574,bitcci Cash,BITCCA,1
7379,20575,Peruvian National Football Team Fan Token,FPFT,1
7380,20576,MotoGP Fan Token,MGPT,1
7381,20577,Baskonia Fan Token,BKN,1
7382,20578,FC Sion Fan Token,SION,1
7383,20581,Learning Star,LSTAR,1
7384,20582,NMKR,NMKR,1
7385,20583,Lithium Ventures,IONS,1
7386,20585,Dii Coin,DIIC,1
7387,20594,Saltmarble,SML,1
7388,20596,MOREAL,$MOR,1
7389,20598,USDi,USDI,1
7390,20599,Interest Protocol,IPT,1
7391,20600,Pandorium,PAN,1
7392,20603,Malinka,MLNK,1
7393,20604,Burrow,BRRR,1
7394,20607,Kakashi Sensei,KAKASHI,1
7395,20610,StarFish OS,SFO,1
7396,20611,LIF3,LIF3,1
7397,20612,RC Celta de Vigo Fan Token,CFT,1
7398,20613,RCD Espanyol Fan Token,ENFT,1
7399,20614,Adanaspor Fan Token,ADANA,1
7400,20615,Fatih Karagümrük SK Fan Token,FKSK,1
7401,20616,Bodrumspor Fan Token,BDRM,1
7402,20617,Kocaelispor Fan Token,KSTT,1
7403,20618,Bursaspor Fan Token,TMSH,1
7404,20619,Afyonspor Fan Token,AFYON,1
7405,20620,Türkiye Motosiklet Federasyonu Fan Token,TMFT,1
7406,20621,İstanbul Wild Cats Fan Token,IWFT,1
7407,20622,Forta,FORT,1
7408,20628,DRIVEZ,DRIV,1
7409,20629,beFITTER,HEE,1
7410,20630,Crypto Legions Bloodstone,BLST,1
7411,20631,Legacy ICHI,ICHI,1
7412,20632,LYO Credit,LYO,1
7413,20633,MyOwnItem,MOI,1
7414,20634,Emit Water Element,WATER,1
7415,20638,LaEeb,LAEEB,1
7416,20640,INGRESS,IGR,1
7417,20641,Euro Coin,EUROC,1
7418,20642,CSR,CSR,1
7419,20644,Cronospad,CPAD,1
7420,20645,AMDG Token,AMDG,1
7421,20648,JPY Coin,JPYC,1
7422,20649,Parrot USD,PAI,1
7423,20650,USD Coin (Wormhole),USDC(WormHole),1
7424,20655,BlockAura,TBAC,1
7425,20657,Squid Game 2.0,SQUID,1
7426,20658,xcDOT,XCDOT,1
7427,20659,DuDe,DUDE,1
7428,20667,Lucidao,LCD,1
7429,20671,Posschain,POSS,1
7430,20672,Clash of Lilliput,COL,1
7431,20673,Ripae AVAX,PAVAX,1
7432,20674,Ratio Stable Coin,USDR,1
7433,20677,Earthling,ETLG,1
7434,20685,OpenBlox,OBX,1
7435,20686,BlueSparrow Token,BlueSparrow,1
7436,20688,Mammoth,MMT,1
7437,20692,Karmaverse Zombie,SERUM,1
7438,20694,Unobtainium,UNO,1
7439,20696,MetaVerse-M,M,1
7440,20699,BlueBenx,BENX,1
7441,20700,Wiki Cat,WKC,1
7442,20701,Wrapped Everscale,WEVER,1
7443,20702,Cairo Finance,CAF,1
7444,20703,KlayUniverse,KUT,1
7445,20704,GeniuX,IUX,1
7446,20706,SaharaDAO,MNG,1
7447,20707,Penrose Finance,PEN,1
7448,20710,AlgoStake,STKE,1
7449,20711,CASHTHAI,CTHAI,1
7450,20712,Got Guaranteed,GOTG,1
7451,20714,Metagamble,GAMBL,1
7452,20716,Ferro,FER,1
7453,20718,Yoda Coin Swap,JEDALS,1
7454,20719,OpenLeverage,OLE,1
7455,20721,Bitcoin Avalanche Bridged,BTC.b,1
7456,20723,Kintsugi BTC,KBTC,1
7457,20724,Liquid KSM,LKSM,1
7458,20725,Liquid Staking Dot,LDOT,1
7459,20726,Liquid Crowdloan DOT,LCDOT,1
7460,20728,LIF3 LSHARE,LSHARE,1
7461,20729,KonPay,KON,1
7462,20730,CHI Coin,CHI,1
7463,20734,Moonwell Artemis,WELL,1
7464,20737,ICC,ICC,1
7465,20741,Football Battle,FBL,1
7466,20743,Genopets KI,KI,1
7467,20744,LinkDao Network,LKD,1
7468,20745,StoneDAO,SDT,1
7469,20746,Drive Crypto,DRIVECRYPTO,1
7470,20747,Plant Empires,PEFI,1
7471,20749,CoinX,CNX,1
7472,20750,Metaegg DeFi,MDEFI,1
7473,20752,Reflecto USD,RUSD,1
7474,20755,ZigZag,ZZ,1
7475,20757,HNB Protocol,HNB,1
7476,20758,7Pixels,7PXS,1
7477,20759,Source Token,SRCX,1
7478,20760,SO CAL Token,SCT,1
7479,20763,LooksCoin,LOOK,1
7480,20764,USD Freedom,USDF,1
7481,20765,Bolide,BLID,1
7482,20767,Metavie,METAVIE,1
7483,20770,EverStart,START,1
7484,20771,SpartaCats,PURR,1
7485,20772,OryxFi,ORYX,1
7486,20773,Fidlecoin,FIDLE,1
7487,20774,RunBlox,RUX,1
7488,20775,Mudra MDR,MDR,1
7489,20778,Chronicum,CHRO,1
7490,20780,COMMUNIQUE,CMQ,1
7491,20782,Klever Finance,KFI,1
7492,20783,Kripto koin,KRIPTO,1
7493,20784,ViralUp,VIRAL,1
7494,20785,CraneMiners.co,CRANE,1
7495,20787,Fellaz,FLZ,1
7496,20789,Dejitaru Tsuka,TSUKA,1
7497,20791,Libera Financial,LIBERA,1
7498,20792,Ramestta,RAMA,1
7499,20795,CZshares,CZSHARES,1
7500,20796,CZbomb,CZBOMB,1
7501,20797,CZbusd,CZBUSD,1
7502,20798,CZbnb,CZBNB,1
7503,20799,Nirvana prANA,PRANA,1
7504,20800,CronosVerse,VRSE,1
7505,20801,Famous Fox Federation,FOXY,1
7506,20802,AstroGrow,ATG,1
7507,20807,My Liquidity Partner,MLP,1
7508,20808,DODbase,DODB,1
7509,20809,Bone,BONE,1
7510,20814,IPVERSE,IPV,1
7511,20816,BURNZ,BURNZ,1
7512,20817,Dragoma,DMA,1
7513,20818,INERY,INR,1
7514,20820,Bonded Cronos,BCRO,1
7515,20821,Useless (V3),USE,1
7516,20822,Twoge Inu,TWOGE,1
7517,20823,LunaGens,LUNG,1
7518,20824,CleanCarbon,CARBO,1
7519,20825,Petals,PTS,1
7520,20826,Nelore Coin,NLC,1
7521,20827,Nowar,NOWAR,1
7522,20828,OSK,OSK,1
7523,20831,JOCK,JOCK,1
7524,20836,Koi Network,KOI,1
7525,20838,MetFi,MFI,1
7526,20841,Nody,NODY,1
7527,20842,SuperStep,SGMT,1
7528,20843,Brayzin Heist,BRZH,1
7529,20844,KOLnet,KOLNET,1
7530,20846,Crypto International,CRI,1
7531,20847,Mocossi Planet,MCOS,1
7532,20848,WeSendit,WSI,1
7533,20850,Trivians,TRIVIA,1
7534,20852,Round X,RNDX,1
7535,20854,ZED Token,ZED,1
7536,20860,INU,INU,1
7537,20861,Cards of BSC,COB,1
7538,20862,KROME Shares,KROME,1
7539,20864,Delio DSP,DSP,1
7540,20865,CashZone,CASHZ,1
7541,20870,Freebie Life Finance,FRB,1
7542,20871,Park Star,P-S-T-A-R,1
7543,20872,EDGE Activity Token,EAT,1
7544,20873,LeverFi,LEVER,1
7545,20874,MilkyWay,MILKY,1
7546,20875,Gold Guaranteed Coin Mining,GGCM,1
7547,20876,Artificial Intelligence Technology Network,AITN,1
7548,20879,KAWAII,KAWAII,1
7549,20883,BabyApe,BABYAPE,1
7550,20886,Astrafer,ASTRAFER,1
7551,20887,Son of Doge,SOD,1
7552,20889,Slime Royale Cupid Essence,SCE,1
7553,20892,Global Trading Xenocurrency,GTX,1
7554,20894,WingRiders Governance Token,WRT,1
7555,20895,Movn,MOV,1
7556,20896,Amazy,AZY,1
7557,20897,Holonus,HLN,1
7558,20898,Encyclopedia wTa,ENCwTa,1
7559,20900,ThreeOh DAO,3OH,1
7560,20904,Perseus Fintech,PRS,1
7561,20905,H2O Securities,H2ON,1
7562,20907,Hayya,HAYYA,1
7563,20909,CRIPCO,IP3,1
7564,20912,Lite USD,LITE,1
7565,20913,EAGLE MINING NETWORK,EGON,1
7566,20915,SpookyShiba,SPKY,1
7567,20916,Wrapped SOL,XSOL,1
7568,20917,Wrapped ALGO,XALGO,1
7569,20920,Monerium EUR emoney,EURe,1
7570,20921,Bombcrypto Coin,BOMB,1
7571,20923,Duckereum,DUCKER,1
7572,20924,Incube Chain,ICB,1
7573,20927,NFTL,NFTL,1
7574,20929,WEB3Token,WEB3.0,1
7575,20930,Wateenswap,WTN,1
7576,20931,Optimus,OPT,1
7577,20933,New Community Luna,$CLUNA,1
7578,20934,MXM Token,MXM,1
7579,20936,Hiroki,HIRO,1
7580,20937,Golden Goal,GDG,1
7581,20938,SincereDogeDAO,SDAO,1
7582,20940,Defiskeletons,SKELETON,1
7583,20941,Race Kingdom,ATOZ,1
7584,20942,COXSWAP V2,COX,1
7585,20943,EggPlus,EGGPLUS,1
7586,20946,WPT Investing Corp,WPT,1
7587,20948,AveFarm,AVE,1
7588,20949,Origin Dollar Governance,OGV,1
7589,20950,MirArc Chain,MAT,1
7590,20951,Stable One Rocket,SROCKET,1
7591,20952,Page Network,PGX,1
7592,20954,A-NATION,ANATION,1
7593,20955,RocketFi,ROCKETFI,1
7594,20956,Hulk Inu,HULK,1
7595,20958,Teh Golden One,GOLD 1,1
7596,20959,TLabs,TBS,1
7597,20960,The Debt Box,DEBT,1
7598,20961,WORKIT,WKIT,1
7599,20962,USP,USP,1
7600,20963,altFINS,AFINS,1
7601,20964,Law Blocks,LBT,1
7602,20966,Bankera V2,BNK,1
7603,20967,Zest Synthetic Protocol,ZSP,1
7604,20969,GEODNET,GEOD,1
7605,20970,MCity,MCT,1
7606,20972,PiFinance,PIFI,1
7607,20973,StepWatch,SWP,1
7608,20974,FoxFinanceV2,FOXV2,1
7609,20976,ROBOCOCK UWU,GKEN,1
7610,20977,Bullet App,BLT,1
7611,20982,NZD Stablecoin,NZDS,1
7612,20989,Inu Inu,INUINU,1
7613,20990,Martin Shkreli Inu,MSI,1
7614,20991,Ace Cash,ACEC,1
7615,20992,Ripae pMATIC,PMATIC,1
7616,20993,Gravitationally Bound AURA,GRAVIAURA,1
7617,20994,ZelaaNFT,NFTZ,1
7618,20997,Wombat Web 3 Gaming Platform,WOMBAT,1
7619,20998,Loop X Network,LOOP,1
7620,20999,RLDX,RLDX,1
7621,21001,WSB.sh,WSBT,1
7622,21003,Fast To Earn,F2E,1
7623,21004,Biblecoin,BIBL,1
7624,21005,Film Crib,CRI3,1
7625,21007,BMAX,BMAX,1
7626,21010,Krabots,KRAC,1
7627,21012,Modden,MDDN,1
7628,21013,Meta Apes,PEEL,1
7629,21014,ArenaPlay,APC,1
7630,21016,Doge Digger,DOGEDIGGER,1
7631,21017,Hero Blaze: Three Kingdoms,MUDOL2,1
7632,21018,Erth Point,ERTH,1
7633,21020,MetaBeat,BEAT,1
7634,21021,Rise Of Empire,ROEMP,1
7635,21022,Creation Energy Join International,CEJI,1
7636,21023,REX,XRX,1
7637,21026,Noah's Ark Coin,NAC,1
7638,21029,APCH,APCH,1
7639,21030,Alpha Genesis,AGEN,1
7640,21031,YES WORLD,YES,1
7641,21032,Redluna,REDLUNA,1
7642,21033,ALL BEST ICO SATOSHI,SATSALL,1
7643,21036,Land Of Conquest,SLG,1
7644,21040,Decred-Next,DCRN,1
7645,21041,Chains,CHA,1
7646,21042,Afrep,AFREP,1
7647,21045,Neoxa,NEOX,1
7648,21046,Gary,GARY,1
7649,21047,Owloper Owl,OWL,1
7650,21049,ArkWorld,AKW,1
7651,21050,Neuron Chain,NEURON,1
7652,21051,Thunder Lands,TNDR,1
7653,21055,Oceans Swap,ODEX,1
7654,21056,Pecora Network,PEN,1
7655,21057,NBOX,NBOX,1
7656,21059,DR1VER,DR1$,1
7657,21060,GALAXIA,GXA,1
7658,21061,Saudi Shiba Inu,SAUDISHIB,1
7659,21063,JungleKing TigerCoin,TIGER,1
7660,21064,GICTrade,GICT,1
7661,21065,Furio,$FUR,1
7662,21067,Rodeo Coin,RODEO,1
7663,21070,Black Box,BBOX,1
7664,21071,KISSAN,KSN,1
7665,21072,Num ARS,NUARS,1
7666,21074,XT Stablecoin XTUSD,XTUSD,1
7667,21075,Hello Art,HTT,1
7668,21076,MetaOctagon,MOTG,1
7669,21077,ChangeX,CHANGE,1
7670,21078,Meta Apes,SHELL,1
7671,21080,PEGONetwork,OSK-DAO,1
7672,21082,Layer2DAO,L2DAO,1
7673,21084,CryptosTribe,CSTC,1
7674,21086,GIF DAO,$GIF,1
7675,21088,Good Driver Reward Token,GDRT,1
7676,21089,CRYPTORG,CTG,1
7677,21090,ZILLION AAKAR XO,ZILLIONXO,1
7678,21091,Fautor,FDM,1
7679,21092,Dragonairenfts,DEAR,1
7680,21093,PayDex,DPAY,1
7681,21094,SIU2022,SIU,1
7682,21095,Tales of Xtalnia,XTAL,1
7683,21096,Magic Manor,MGC,1
7684,21097,SOULS OF META,SOM,1
7685,21098,World Cup Token,WCT,1
7686,21106,Radiant Capital,RDNT,1
7687,21108,Aura BAL,AURABAL,1
7688,21110,Crystal Dust,CSD,1
7689,21111,The Dragon Gate,KOI,1
7690,21112,CRODEX Metaverse Hub,MHUB,1
7691,21113,BUILD,BUILD,1
7692,21114,Astro Cash,ASTRO,1
7693,21115,Alora,ALORA,1
7694,21116,Lunatics,LUNAT,1
7695,21119,NDB,NDB,1
7696,21120,CrossX,CRX,1
7697,21121,MetFX Watch To Earn,MFX,1
7698,21122,KLEVA Protocol,KLEVA,1
7699,21123,WATTTON,WATT,1
7700,21125,bitcastle,CASTLE,1
7701,21127,NFTNetwork,NFTN,1
7702,21128,IMOV,IMT,1
7703,21129,ARB Protocol,ARB,1
7704,21132,MetaHome,METAHOME,1
7705,21133,Tegro,TGR,1
7706,21134,Squid Grow,SQUIDGROW,1
7707,21137,Anarchy,ANARCHY,1
7708,21138,PMG Coin,PMG,1
7709,21142,ROIMA INC TOKEN,RMAI,1
7710,21145,poundtoken,GBPT,1
7711,21147,Project202,P202,1
7712,21152,Green Satoshi Token (ETH),GST,1
7713,21153,Wallphy,WALLPHY,1
7714,21154,Monopoly Millionaire Control,MMC,1
7715,21155,Amazy Move Token,AMT,1
7716,21156,STAT,STAT,1
7717,21157,D-Drops,DOP,1
7718,21160,Lulu Market,LUCK,1
7719,21161,Dragon Crypto Argenti,DCAR,1
7720,21163,Tao Te Ching,TTC,1
7721,21165,KENKA METAVERSE,KENKA,1
7722,21167,Based Finance Next Gen,OBOL,1
7723,21168,Mrweb Finance,AMA,1
7724,21170,Xcavator,XCA,1
7725,21171,Vendetta Finance,VEN,1
7726,21172,APEmove,APE,1
7727,21176,KumaDex Token,dKUMA,1
7728,21177,hiBAYC,hiBAYC,1
7729,21178,Metars Genesis,MRS,1
7730,21179,Up Spiral,SPIRAL,1
7731,21185,VirtualMeta,VMA,1
7732,21189,Metahamster,MHAM,1
7733,21192,Shepherd Inu,SINU,1
7734,21197,MetaReset,RESET,1
7735,21198,Grizzly Honey,GHNY,1
7736,21199,Surf Live,SURF,1
7737,21200,Galaxy Arena Metaverse,ESNC,1
7738,21201,Miku,MIKU,1
7739,21202,ReadFi,$RDF,1
7740,21203,Playmusic,PLAY,1
7741,21204,EzcoinMarket,ECM,1
7742,21207,MicroChains Gov Token,MCG,1
7743,21208,Volare Network,VOLR,1
7744,21209,Ape Finance,APEFI,1
7745,21213,PegHub,PHUB,1
7746,21214,lasrever,LSVR,1
7747,21216,The Revolution Token,TRT,1
7748,21217,MangoMan Intelligent,MMIT,1
7749,21219,Unidef,U,1
7750,21222,KAIDEX,KDX,1
7751,21224,PYROMATIC,PYRO,1
7752,21225,BITAY Coin,BITAY,1
7753,21229,Yieldification,YDF,1
7754,21231,BullBankers,BANKERS,1
7755,21261,Rare FND,FND,1
7756,21262,Klaydice,DICE,1
7757,21266,Landboard,LAND,1
7758,21267,Laika,LAIKA,1
7759,21268,BikeN,BKN,1
7760,21269,Geegoopuzzle,GGP,1
7761,21272,Hermes Protocol,HERMES,1
7762,21273,Custodiy,CTY,1
7763,21274,Suneku,SUNEKU,1
7764,21278,FIFA Champs,CHAMPS,1
7765,21279,Scouthub,HUB,1
7766,21282,sKCS.io Staked KCS,SKCS,1
7767,21284,ITEMVERSE,ITEM,1
7768,21285,PulseDogecoin,PLSD,1
7769,21286,Cantina Royale,CRT,1
7770,21287,Victory,AVIC,1
7771,21288,SAFE(AnWang),SAFE,1
7772,21289,Betterment Digital,BEMD,1
7773,21290,Kanagawa Nami,OKINAMI,1
7774,21293,colR Coin,$colR,1
7775,21295,Free Speech,1AMD,1
7776,21296,EthereumPoW,ETHW,1
7777,21299,Catapult.ac,CPLT,1
7778,21300,pSTAKE Staked BNB,STKBNB,1
7779,21302,World Football,WOFO,1
7780,21303,Altimatum,$ALTI,1
7781,21304,ETHPoS (IOU),ETHS,1
7782,21305,Algomint,GOBTC,1
7783,21307,WETC,WETC,1
7784,21308,hiPUNKS,hiPUNKS,1
7785,21309,DaoVerse,DVRS,1
7786,21311,InnitfortheTECH,INNIT,1
7787,21315,Qlindo,QLINDO,1
7788,21316,Algomint,GOETH,1
7789,21319,Metanept,NEPT,1
7790,21320,Thrupenny,TPY,1
7791,21321,ALTPAY FINANCE,ALTPAY,1
7792,21324,Redacted,BTRFLY,1
7793,21325,BananaClubToken,BCT,1
7794,21326,XPROJECT,XPRO,1
7795,21329,The Web3 Project,TWEP,1
7796,21330,HAY,HAY,1
7797,21331,BlockXpress,BX,1
7798,21332,Drachma Exchange,DRA,1
7799,21333,Aki Inu,AKI,1
7800,21334,Chihuahua Token,CHH,1
7801,21339,BuyMORE,MORE,1
7802,21341,PooGrow,POOGROW,1
7803,21342,Shita-kiri Suzume,SUZUME,1
7804,21343,Hectagon,HECTA,1
7805,21346,GemDao,GEMDAO,1
7806,21349,Funex,FUNEX,1
7807,21350,Hunter Token,HNTR,1
7808,21351,Sweat Economy,SWEAT,1
7809,21353,WhiteBIT Token,WBT,1
7810,21356,Fracton Protocol,FT,1
7811,21357,Adamant,ADDY,1
7812,21358,DecentraBNB,DBNB,1
7813,21361,Streakk,STKK,1
7814,21362,Crazy Internet Coin,CIC,1
7815,21363,SmurfsINU,SMURF,1
7816,21365,Aerarium Fi,AERA,1
7817,21367,DecaSwap,DECA,1
7818,21370,MM Finance (Polygon),MMF,1
7819,21371,DRAC Network,DRAC,1
7820,21373,3air,3AIR,1
7821,21375,Bajun Network,BAJU,1
7822,21376,Future Of Fintech,FOF,1
7823,21381,ADAM,ADAM,1
7824,21382,Cleeps,CLPS,1
7825,21383,hiENS4,hiENS4,1
7826,21385,Champion,CHAM,1
7827,21386,Token Runner,TKRN,1
7828,21387,AmpliFi,AMPLIFI,1
7829,21394,UvToken,UVT,1
7830,21395,OKEYCOIN,OKEY,1
7831,21396,ALLPAYCOIN,APCG,1
7832,21397,Sturgeon Moon,MOON,1
7833,21400,Little Rabbit (V2),LTRBT,1
7834,21401,DEFY,DEFY,1
7835,21402,IKOLF,IKOLF,1
7836,21406,Acala Dollar(Karura),AUSD,1
7837,21408,Versailles Heroes,VRH,1
7838,21414,Dogechain,DC,1
7839,21415,Wrapped WDOGE,WWDOGE,1
7840,21416,Lucky Block (V2),LBLOCK,1
7841,21417,FitR,FMT,1
7842,21418,Minted,MTD,1
7843,21420,Axelar Wrapped USDC,axlUSDC,1
7844,21421,Meta Miner,MINER,1
7845,21424,Mops,MOPS,1
7846,21425,FiFaSport,FFS,1
7847,21428,Alvey Chain,WALV,1
7848,21430,Thunder Brawl,THB,1
7849,21431,STEED,STD,1
7850,21432,AETHR,ATH,1
7851,21433,Sakura Planet,SAK,1
7852,21434,Starfish OS,IGT,1
7853,21435,Shush Club,SHUSH,1
7854,21436,Poochain,POOP,1
7855,21437,Mycelium,MYC,1
7856,21438,Phoenix Protocol Dao,PP,1
7857,21446,Boulpik Token,BOULPIK,1
7858,21447,Million Pixel,XIX,1
7859,21453,Doge Eat Doge,OMNOM,1
7860,21459,Bitnity,BTNTY,1
7861,21461,XETA,X3TA,1
7862,21462,Arbitrage Token,RBTR,1
7863,21463,Doge Pup Token,DOGEPUP,1
7864,21464,Kodachi Token,KODACHI,1
7865,21466,Ninenoble,NNN,1
7866,21467,HistoryDAO,HAO,1
7867,21468,APEmove Governance Token,BAPE,1
7868,21469,AniFi World,ANIFI,1
7869,21471,StarSlax,SSLX,1
7870,21473,Dione Protocol,DIONE,1
7871,21474,Metaple Finance,MLX,1
7872,21477,YodeSwap,YODE,1
7873,21478,Bitzen.Space,BZEN,1
7874,21479,TOP ONE,TOP1,1
7875,21480,Monkex,MONKEX,1
7876,21481,Vaquita,VAT,1
7877,21483,RimsofLegend,ROL,1
7878,21484,XList,XLIST,1
7879,21485,CRYPTOKKI,TOKKI,1
7880,21487,Seiren Games Network,SERG,1
7881,21488,CDbio,MCD,1
7882,21491,3QT,3QT,1
7883,21493,GigaSwap,GIGA,1
7884,21495,Orbit Bridge Klaytn USDC,OUSDC,1
7885,21498,LABS Protocol,LABS,1
7886,21503,DecentralizedUnited,DCU,1
7887,21505,Redlight Chain,REDLC,1
7888,21507,GO HAYYA,HAYYA,1
7889,21511,SYLTARE,SYL,1
7890,21512,DollarBack,BACK,1
7891,21514,Herbee,BEE,1
7892,21515,hiSAND33,hiSAND33,1
7893,21516,CANTO,CANTO,1
7894,21517,Satoshi Island,STC,1
7895,21521,Dogcoin,DOGS,1
7896,21522,CODE,CODE,1
7897,21523,Eng Crypto,ENG,1
7898,21524,ULTRON,ULX,1
7899,21525,PoodleFi,PFI,1
7900,21527,Ancient Raid,RAID,1
7901,21528,DSC Mix,MIX,1
7902,21531,1Move,1MT,1
7903,21532,Aura Finance,AURA,1
7904,21534,Stader BNBx,BNBX,1
7905,21535,Coinbase Wrapped Staked ETH,CBETH,1
7906,21537,Swivel Finance,SWIV,1
7907,21540,Note,NOTE,1
7908,21542,Mundocrypto,MCT,1
7909,21543,NEO FANTASY,ERT,1
7910,21544,Lucky Coin,LKC,1
7911,21545,MM Optimizer (Polygon),MMO,1
7912,21550,Powabit,POWA,1
7913,21552,Poo Doge,POO DOGE,1
7914,21553,Joe-Yo Coin,JYC,1
7915,21554,Canto Inu,CINU,1
7916,21556,Telegram Inu,TINU,1
7917,21557,Mint Marble,MIM,1
7918,21562,Minionverse,MIVRS,1
7919,21563,Seedify NFT Space,SNFTS,1
7920,21568,Kolibri USD,KUSD,1
7921,21571,RavenMoon,RVM,1
7922,21572,USDtez,USDTZ,1
7923,21573,The Sprint Token,TST,1
7924,21575,BabyPitbull,BPIT,1
7925,21576,Bitcoin Pay,BTCPAY,1
7926,21578,NPC Coin,NPC,1
7927,21579,Ivar Coin,IVAR,1
7928,21580,Okidoki Social,DOKI,1
7929,21581,ABCMETA,META,1
7930,21583,Wrapped CANTO,WCANTO,1
7931,21586,Alpha Labz,$ALPHA,1
7932,21587,rainSPIRIT,RAINSPIRIT,1
7933,21588,Crolon Mars,CLMRS,1
7934,21593,THE ATLAS COIN,ATLAS,1
7935,21594,Nblh,NBLH,1
7936,21599,Octorand,OCTO,1
7937,21600,Battle Infinity,IBAT,1
7938,21601,Liquid Finance,LIQD,1
7939,21602,Triflex,TRFX,1
7940,21603,DPiXchange,$DPIX,1
7941,21604,Leonidasbilic,LIO,1
7942,21605,GreatDane,GREATDANE,1
7943,21606,KeKChain,KEK,1
7944,21607,Pitbull Inu,PITI,1
7945,21609,Rocket Raccoon,ROC,1
7946,21610,TokenBot,TKB,1
7947,21613,BrightyPad,BYP,1
7948,21616,AutoSingle,AUTOS,1
7949,21618,Genesis Universe,GUT,1
7950,21620,AstridDAO Token,ATID,1
7951,21625,Monsterra (MAG),MAG,1
7952,21627,LAMEA,LAMEA,1
7953,21630,Janus Network,JNS,1
7954,21631,Vanesse,VNES,1
7955,21633,DogeApe,DOGEAPE,1
7956,21634,Jackpot Universe,JUNI,1
7957,21636,Okaleido,OKA,1
7958,21638,Qatar Inu,QATAR,1
7959,21640,Realms of Ruby,RUBY,1
7960,21643,VXXL,VXXL,1
7961,21644,Catch Up,CU,1
7962,21645,TRONADO,TRDO,1
7963,21647,NEMO,NEMO,1
7964,21649,HyperonChain,HPN,1
7965,21650,Golddoge Sachs,GDS,1
7966,21653,LakeViewMeta,LVM,1
7967,21657,World Bet Club,WBT,1
7968,21660,Good Dog,HEEL,1
7969,21667,RatBoy BSC,WENTXN,1
7970,21669,Degenerate Ape Academy Floor Index,DAPE,1
7971,21670,Laeeb Inu,LAEEB,1
7972,21671,Catalina Whales Index,WHALES,1
